preco;quartos;banheiros;vagas garagem;rua/avenida;custo condominio;iptu;bairro;cidade;estado;cep;armários na cozinha;academia;piscina;varanda;portaria;quarto de serviço;área de serviço;condomínio fechado;permitido animais;churrasqueira;elevador;mobiliado;armários no quarto;ar condicionado;segurança 24h;salão de festas;area util por m²
12000000.0;3;4;2;Avenida Tancredo Neves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200.0
2600000.0;2;2;2;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;60.0
6250000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;94.0
10000000.0;4;4;2;Rua São Jorge;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655470;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;185.0
3000000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Olivença;Ilhéus;BA;45660500;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;66.0
3800000.0;3;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;95.0
10000000.0;4;5;2;Praça Doutor Antônio Vianna;0.0;0.0;Cidade Nova;Ilhéus;BA;45652140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180.0
5500000.0;2;2;1;Avenida Tancredo Neves;410.0;1000.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;60.0
12000000.0;4;4;2;Avenida Soares Lopes;0.0;0.0;Centro;Ilhéus;BA;45653005;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;256.0
2300000.0;2;1;1;Avenida Raymundo Sá Barreto;0.0;0.0;Jardim Savóia;Ilhéus;BA;45658250;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;65.0
5000000.0;2;1;1;Rua Pelicano;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655716;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;60.0
8500000.0;2;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;70.0
5100000.0;3;2;0;Avenida Tancredo Neves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;88.0
3000000.0;2;1;1;Avenida Tancredo Neves;0.0;0.0;Olivença;Ilhéus;BA;45660500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82.0
3100000.0;2;2;1;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654001;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;67.0
8500000.0;3;4;2;Rua Castro Alves;0.0;0.0;Pontal;Ilhéus;BA;45654440;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;110.0
8280000.0;3;2;1;Rua dos Tangarás;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655752;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;142.0
9900000.0;3;5;2;Avenida Vereador Marcus Paiva;1200.0;0.0;Cidade Nova;Ilhéus;BA;45652050;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;133.0
8000000.0;3;4;2;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;105.0
2500000.0;3;2;0;Rodovia BA;0.0;0.0;São Domingos;Ilhéus;BA;45657701;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;640.0
3850000.0;3;3;-1;Rua Sete de Setembro;0.0;566.0;Centro;Ilhéus;BA;45653555;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;252.0
7500000.0;3;2;1;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;87.0
9500000.0;3;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;90.0
16000000.0;3;2;2;Avenida Tancredo Neves;360.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;99.0
7000000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;80.0
9500000.0;3;3;1;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;150.0
8000000.0;3;1;2;Rua Jacarandá;500.0;990.0;São Francisco;Ilhéus;BA;45655092;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;194.0
9000000.0;2;1;1;Avenida Nossa Senhora Aparecida;0.0;0.0;São Francisco;Ilhéus;BA;45655100;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;71.0
11500000.0;3;4;2;Rua Ouro Branco;0.0;0.0;São Francisco;Ilhéus;BA;45655112;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;109.0
3800000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;62.0
4700000.0;2;2;1;Rua Praia Dourada;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655764;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;79.0
3500000.0;3;1;1;Avenida Tancredo Neves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;105.0
2720000.0;1;1;1;São Francisco;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;32.0
7500000.0;3;1;1;Avenida Dois de Julho;850.0;0.0;São Sebastião;Ilhéus;BA;45653758;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;138.0
2300000.0;1;1;1;Avenida Lomanto Júnior;230.0;65.0;Pontal;Ilhéus;BA;45654001;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;45.0
4500000.0;3;4;1;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;88.0
4090000.0;2;1;1;Rua Praia Dourada;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655764;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;82.0
4800000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;85.0
3800000.0;2;1;1;Rua Praia Dourada;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655764;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;82.0
4050000.0;2;1;1;Rua Praia Dourada;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655764;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;82.0
5400000.0;4;4;0;Rua Emo Duarte;0.0;1107.0;Cidade Nova;Ilhéus;BA;45652010;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;369.0
5500000.0;3;2;1;Avenida José Luís da Fonseca;0.0;0.0;Jardim Savóia;Ilhéus;BA;45658260;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;75.0
15000000.0;3;2;2;Avenida Tancredo Neves;329.0;1800.0;Jardim Atlântico;Ilhéus;BA;45655000;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;114.0
4000000.0;2;3;1;Rua Sol e Mar;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655767;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;75.0
7500000.0;3;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;93.0
4157240.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;73.0
5000000.0;2;2;1;Rua das Bananeiras;0.0;0.0;São Domingos;Ilhéus;BA;45657721;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;72.0
4850000.0;2;3;0;Rua Major Homem D'el Rey;0.0;0.0;Cidade Nova;Ilhéus;BA;45652180;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;100.0
3200000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.0
4300000.0;3;3;1;Rua Amedeo Fragassi;0.0;0.0;Olivença;Ilhéus;BA;45660602;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;90.0
7500000.0;3;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;93.0
6500000.0;3;3;2;Avenida Vereador Marcus Paiva;950.0;0.0;Cidade Nova;Ilhéus;BA;45652050;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;120.0
6138000.0;1;2;2;Avenida Ponta da Tulha;0.0;0.0;Aritaguá;Ilhéus;BA;45659323;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;139.0
2200000.0;3;1;1;Rua Raymundo Amaral Pacheco;0.0;0.0;Boa Vista;Ilhéus;BA;45652530;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;68.0
7000000.0;3;3;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;82.0
2500000.0;2;1;0;Rua Prisilino Azevedo;0.0;0.0;Conquista;Ilhéus;BA;45650420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58.0
11250000.0;3;2;2;Avenida Soares Lopes;1400.0;0.0;Cidade Nova;Ilhéus;BA;45652065;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;195.0
11500000.0;3;3;0;Avenida Osvaldo Cruz;0.0;0.0;Cidade Nova;Ilhéus;BA;45652130;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;147.0
7500000.0;3;2;2;Rua Bahia;1100.0;0.0;Pontal;Ilhéus;BA;45654555;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;147.0
5800000.0;3;3;2;Rua Demosthenes Berbert de Castro;1019.0;0.0;Pontal;Ilhéus;BA;45654170;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;87.0
16537500.0;3;4;2;Avenida Tancredo Neves;500.0;200.0;São Francisco;Ilhéus;BA;45655120;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;210.0
4500000.0;2;2;1;Rua dos Tangarás;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655752;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;67.0
6000000.0;2;2;1;Avenida Tancredo Neves;380.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;68.0
5500000.0;3;2;2;Rua Ruy Cajueiro;0.0;0.0;Boa Vista;Ilhéus;BA;45652505;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;117.0
4200000.0;2;2;1;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;65.0
3800000.0;2;2;1;Rua Sol e Mar;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655767;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;66.0
4000000.0;3;2;2;Rua da Concha;0.0;0.0;Olivença;Ilhéus;BA;45660388;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;115.0
5700000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;60.0
6200000.0;3;4;2;Avenida Vereador Marcus Paiva;0.0;0.0;Cidade Nova;Ilhéus;BA;45652050;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;137.0
8500000.0;2;3;1;Rua Maravilha;0.0;0.0;São Domingos;Ilhéus;BA;45657730;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;107.0
18000000.0;3;2;2;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;125.0
4800000.0;2;2;0;Avenida José Luís da Fonseca;0.0;0.0;Jardim Savóia;Ilhéus;BA;45658260;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;58.0
7000000.0;3;2;0;Rua Muniz Sodré;0.0;0.0;São Sebastião;Ilhéus;BA;45653802;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;114.0
3000000.0;2;2;0;Rua Irecê Moura Darwich;0.0;0.0;São Francisco;Ilhéus;BA;45655134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78.0
6500000.0;3;3;2;Rua do Tuiuiú;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655728;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;130.0
6717000.0;2;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;84.0
3000000.0;2;2;0;Rua Irecê Moura Darwich;0.0;0.0;São Francisco;Ilhéus;BA;45655134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78.0
6500000.0;4;2;0;Praça Misael Tavares;1200.0;0.0;Cidade Nova;Ilhéus;BA;45652120;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;170.0
3700000.0;2;1;1;Rua Aracuã;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655712;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;70.0
2700000.0;2;1;1;Rua José Torres Brandão;0.0;0.0;Pontal;Ilhéus;BA;45654180;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50.0
6000000.0;4;4;0;Rua Emo Duarte;0.0;0.0;Cidade Nova;Ilhéus;BA;45652010;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;369.0
4500000.0;2;2;1;Rua Pelicano;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655716;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;60.0
7500000.0;3;2;2;Rua Jatobá;0.0;0.0;São Francisco;Ilhéus;BA;45655080;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;127.0
3000000.0;1;1;1;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;55.0
12000000.0;3;5;2;Avenida Lomanto Júnior;450.0;0.0;Pontal;Ilhéus;BA;45654900;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;140.0
6500000.0;2;2;1;Avenida Nelson Carvalho Moreira;500.0;1000.0;Pontal;Ilhéus;BA;45654250;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;78.0
8000000.0;3;3;2;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;238.0
5900000.0;2;2;1;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;67.0
8000000.0;2;3;2;Avenida Tancredo Neves;360.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;103.0
9500000.0;2;2;2;Rua Helenílson Chaves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655044;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;85.0
5500000.0;2;2;1;Rua José Reinaldo Batista dos Santos;0.0;0.0;Ilhéus II;Ilhéus;BA;45655246;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;75.0
8389500.0;3;3;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;100.0
16000000.0;4;5;2;Avenida Vereador Marcus Paiva;0.0;0.0;Cidade Nova;Ilhéus;BA;45652050;0;1;0;1;0;0;1;0;0;1;0;1;0;1;0;0;299.0
3000000.0;2;2;0;Rua Irecê Moura Darwich;0.0;0.0;São Francisco;Ilhéus;BA;45655134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78.0
8500000.0;3;2;1;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;80.0
12000000.0;2;4;0;Avenida Tancredo Neves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;120.0
9500000.0;3;2;2;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;105.0
2500000.0;1;2;0;Rua Irecê Moura Darwich;0.0;0.0;São Francisco;Ilhéus;BA;45655134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.0
9500000.0;3;5;2;Avenida Vereador Marcus Paiva;1200.0;0.0;Cidade Nova;Ilhéus;BA;45652050;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;140.0
5500000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;67.0
11000000.0;2;4;2;Rua Nossa Senhora de Lourdes;0.0;0.0;São Sebastião;Ilhéus;BA;45653790;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;161.0
8000000.0;2;1;2;Avenida Lomanto Júnior;724.0;2266.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;113.0
7000000.0;3;2;0;Praça Misael Tavares;0.0;0.0;Cidade Nova;Ilhéus;BA;45652120;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;180.0
8000000.0;3;4;1;Avenida Soares Lopes;0.0;0.0;Centro;Ilhéus;BA;45653005;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;160.0
3300000.0;1;2;1;Avenida José Luís da Fonseca;0.0;0.0;Jardim Savóia;Ilhéus;BA;45658260;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;62.0
3600000.0;2;2;2;Avenida Walmir Chagas Góes;540.0;0.0;São Francisco;Ilhéus;BA;45655138;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;90.0
6000000.0;3;2;1;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;96.0
2625000.0;1;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;31.0
6200000.0;2;1;2;Avenida Soares Lopes;0.0;0.0;Centro;Ilhéus;BA;45653005;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;139.0
13000000.0;3;2;2;Avenida José Luís da Fonseca;0.0;0.0;Jardim Savóia;Ilhéus;BA;45658260;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;145.0
5000000.0;2;2;1;Avenida José Luís da Fonseca;380.0;1200.0;Jardim Savóia;Ilhéus;BA;45658260;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;98.0
2900000.0;2;2;1;Avenida Silvio Silva;0.0;0.0;Hernani Sá;Ilhéus;BA;45656520;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;98.0
15000000.0;3;4;2;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;134.0
4600000.0;2;2;0;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;66.0
4500000.0;2;1;1;Avenida Soares Lopes;0.0;0.0;Centro;Ilhéus;BA;45653005;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;80.0
3600000.0;2;2;1;Rua das Andorinhas;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655754;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;68.0
7500000.0;5;4;0;Rua Jasmim;0.0;0.0;Nelson Costa;Ilhéus;BA;45656140;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;298.0
6500000.0;3;2;2;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;109.0
5600000.0;3;2;1;Rua Dina Góes;0.0;0.0;São Francisco;Ilhéus;BA;45655142;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;85.0
3500000.0;3;2;0;Rua Antônio Lavigne de Lemos;0.0;0.0;Centro;Ilhéus;BA;45653330;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;110.0
2300000.0;2;1;1;Avenida Raymundo Sá Barreto;0.0;0.0;Jardim Savóia;Ilhéus;BA;45658250;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;46.0
2800000.0;1;1;1;Avenida Nelson Carvalho Moreira;0.0;0.0;Pontal;Ilhéus;BA;45654250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
3200000.0;2;3;1;Avenida Nossa Senhora Aparecida;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655506;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;82.0
4210500.0;2;2;1;Avenida Osvaldo Cruz;0.0;0.0;Cidade Nova;Ilhéus;BA;45652130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56.0
4060000.0;1;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;54.0
8500000.0;4;5;2;Rua Lauro Farani de Freitas;0.0;0.0;Cidade Nova;Ilhéus;BA;45652160;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;126.0
5500000.0;2;2;1;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;68.0
6800000.0;3;2;1;Rua Vereador João Batista de Souza;0.0;1350.0;Conquista;Ilhéus;BA;45650192;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;86.0
7000000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;68.0
2500000.0;1;1;1;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;32.0
2900000.0;1;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;39.0
3800000.0;2;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;76.0
5500000.0;3;2;1;Rua Dina Góes;0.0;0.0;São Francisco;Ilhéus;BA;45655142;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;82.0
4500000.0;1;1;2;Avenida Tancredo Neves;250.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;58.0
4750000.0;3;2;1;Rua Prado Valadares;1036.0;1900.0;Centro;Ilhéus;BA;45653120;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;146.0
7000000.0;3;3;2;Avenida Tancredo Neves;535.0;0.0;São Francisco;Ilhéus;BA;45655120;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;157.0
12000000.0;5;5;2;Rua Maria Amélia Pacheco Soub;0.0;0.0;Boa Vista;Ilhéus;BA;45652560;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;260.0
4500000.0;3;3;1;Avenida Lomanto Júnior;750.0;133.0;Pontal;Ilhéus;BA;45654000;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;157.0
3700000.0;2;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;66.0
9600000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655901;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;80.0
2953800.0;2;2;1;Rua Irecê Moura Darwich;0.0;0.0;São Francisco;Ilhéus;BA;45655134;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;76.0
12500000.0;3;3;2;Avenida Tancredo Neves;680.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;160.0
4700000.0;2;1;1;Rua Aracuã;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655712;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;67.0
5800000.0;3;1;1;Avenida Vereador Marcus Paiva;0.0;0.0;Cidade Nova;Ilhéus;BA;45652050;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;90.0
22000000.0;4;5;3;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655901;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;250.0
4800000.0;3;1;2;Avenida Raymundo Sá Barreto;0.0;0.0;Jardim Savóia;Ilhéus;BA;45658250;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;85.0
11000000.0;1;3;2;Rua Major Homem D'el Rey;1200.0;0.0;Cidade Nova;Ilhéus;BA;45652180;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;146.0
3150000.0;2;2;1;Avenida José Luís da Fonseca;352.0;1520.0;Jardim Savóia;Ilhéus;BA;45658260;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;73.0
13000000.0;3;5;2;Avenida Lomanto Júnior;452.0;0.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;133.0
6000000.0;2;2;1;Rua dos Tangarás;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655752;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;64.0
9500000.0;2;2;1;Rua Praia Dourada;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655764;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;77.0
